Pfam	Header
PF01152	P9WN23|reviewed|Group 2 truncated hemoglobin GlbO|taxID:83332
PF01152	P9WN24|reviewed|Group 1 truncated hemoglobin GlbN|taxID:83331
PF01152	P9WN25|reviewed|Group 1 truncated hemoglobin GlbN|taxID:83332
PF01152	Q00812|reviewed|Group 1 truncated hemoglobin GlbN|taxID:1178
PF01152	Q03459|reviewed|Group 1 truncated hemoglobin|taxID:5911
PF01152	Q08753|reviewed|Group 1 truncated hemoglobin LI637|taxID:3054
PF01152	Q0PB48|reviewed|Group 3 truncated hemoglobin ctb|taxID:192222
PF01152	Q67XG0|reviewed|Two-on-two hemoglobin-3|taxID:3702
PF01152	Q740T9|reviewed|Group 1 truncated hemoglobin GlbN|taxID:262316
PF01152	Q9CC59|reviewed|Group 2 truncated hemoglobin GlbO|taxID:272631
PF01521	A0A146B130|reviewed|Iron-sulfur cluster assembly protein SufA|taxID:5855
PF01521	A0A509ANY8|reviewed|Iron-sulfur cluster assembly protein SufA|taxID:5823
PF01521	A0K4K7|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:331272
PF01521	A0KF09|reviewed|Fe/S biogenesis protein NfuA|taxID:380703
PF01521	A0KNY6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:380703
PF01521	A0KZS2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:94122
PF01521	A0L2F1|reviewed|Fe/S biogenesis protein NfuA|taxID:94122
PF01521	A0Q5J0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:401614
PF01521	A1A7K2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:405955
PF01521	A1AE65|reviewed|Iron-binding protein IscA|taxID:405955
PF01521	A1AGT8|reviewed|Fe/S biogenesis protein NfuA|taxID:405955
PF01521	A1AXV9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:413404
PF01521	A1IQG0|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:122587
PF01521	A1JJQ3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:393305
PF01521	A1JKQ4|reviewed|Iron-binding protein IscA|taxID:393305
PF01521	A1JSF6|reviewed|Fe/S biogenesis protein NfuA|taxID:393305
PF01521	A1K969|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:418699
PF01521	A1KSG6|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:272831
PF01521	A1RE77|reviewed|Fe/S biogenesis protein NfuA|taxID:351745
PF01521	A1RMG3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:351745
PF01521	A1S3U4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:326297
PF01521	A1SBE8|reviewed|Fe/S biogenesis protein NfuA|taxID:326297
PF01521	A1ST94|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:357804
PF01521	A1SZH4|reviewed|Fe/S biogenesis protein NfuA|taxID:357804
PF01521	A1TUF2|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:397945
PF01521	A1TYH3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:351348
PF01521	A1V053|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:320388
PF01521	A1VJJ5|reviewed|Putative iron-sulfur cluster insertion protein ErpA 1|taxID:365044
PF01521	A1VMK3|reviewed|Putative iron-sulfur cluster insertion protein ErpA 2|taxID:365044
PF01521	A1W3Q0|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:232721
PF01521	A1WL78|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:391735
PF01521	A1WVE3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:349124
PF01521	A2S583|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:412022
PF01521	A2SKL7|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:420662
PF01521	A3CYW3|reviewed|Fe/S biogenesis protein NfuA|taxID:325240
PF01521	A3D1R9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:325240
PF01521	A3M0R4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:400667
PF01521	A3M3B7|reviewed|Fe/S biogenesis protein NfuA|taxID:400667
PF01521	A3MP61|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:320389
PF01521	A3MYM1|reviewed|Fe/S biogenesis protein NfuA|taxID:416269
PF01521	A3N2B0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:416269
PF01521	A3NDG6|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:320373
PF01521	A3NZ78|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:357348
PF01521	A3Q930|reviewed|Fe/S biogenesis protein NfuA|taxID:323850
PF01521	A3QBP0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:323850
PF01521	A4G1T7|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:204773
PF01521	A4IZA5|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:418136
PF01521	A4JBK6|reviewed|Putative iron-sulfur cluster insertion protein ErpA 1|taxID:269482
PF01521	A4JRL3|reviewed|Putative iron-sulfur cluster insertion protein ErpA 2|taxID:269482
PF01521	A4SJ82|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:382245
PF01521	A4ST19|reviewed|Fe/S biogenesis protein NfuA|taxID:382245
PF01521	A4T031|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:312153
PF01521	A4TGR7|reviewed|Fe/S biogenesis protein NfuA|taxID:386656
PF01521	A4TMV2|reviewed|Iron-binding protein IscA|taxID:386656
PF01521	A4TPW8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:386656
PF01521	A4VHK9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:379731
PF01521	A4VLM9|reviewed|Fe/S biogenesis protein NfuA|taxID:379731
PF01521	A4W6Q3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:399742
PF01521	A4WDA9|reviewed|Iron-binding protein IscA|taxID:399742
PF01521	A4WFK2|reviewed|Fe/S biogenesis protein NfuA|taxID:399742
PF01521	A4XUA5|reviewed|Fe/S biogenesis protein NfuA|taxID:399739
PF01521	A4XZB1|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:399739
PF01521	A4Y4G8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:319224
PF01521	A4YC18|reviewed|Fe/S biogenesis protein NfuA|taxID:319224
PF01521	A5CVH1|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:412965
PF01521	A5F4R9|reviewed|Fe/S biogenesis protein NfuA|taxID:345073
PF01521	A5F947|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:345073
PF01521	A5IBN0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:400673
PF01521	A5UA56|reviewed|Fe/S biogenesis protein NfuA|taxID:374930
PF01521	A5UBF7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:374930
PF01521	A5UFF5|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:374931
PF01521	A5UGU4|reviewed|Fe/S biogenesis protein NfuA|taxID:374931
PF01521	A5W5N3|reviewed|Fe/S biogenesis protein NfuA|taxID:351746
PF01521	A6SUP2|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:375286
PF01521	A6T4W0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:272620
PF01521	A6TCE9|reviewed|Iron-binding protein IscA|taxID:272620
PF01521	A6TF37|reviewed|Fe/S biogenesis protein NfuA|taxID:272620
PF01521	A6UZG6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:381754
PF01521	A6V6X0|reviewed|Fe/S biogenesis protein NfuA|taxID:381754
PF01521	A6VL27|reviewed|Fe/S biogenesis protein NfuA|taxID:339671
PF01521	A6VN49|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:339671
PF01521	A6WKM0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:402882
PF01521	A6WU19|reviewed|Fe/S biogenesis protein NfuA|taxID:402882
PF01521	A7FFX3|reviewed|Iron-binding protein IscA|taxID:349747
PF01521	A7FM07|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:349747
PF01521	A7FNW0|reviewed|Fe/S biogenesis protein NfuA|taxID:349747
PF01521	A7ME80|reviewed|Fe/S biogenesis protein NfuA|taxID:290339
PF01521	A7MGR3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:290339
PF01521	A7MGY0|reviewed|Iron-binding protein IscA|taxID:290339
PF01521	A7MST1|reviewed|Fe/S biogenesis protein NfuA|taxID:2902295
PF01521	A7MUU6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:2902295
PF01521	A7NDP2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:458234
PF01521	A7ZHP8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:331111
PF01521	A7ZSU3|reviewed|Fe/S biogenesis protein NfuA|taxID:331111
PF01521	A7ZWA4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:331112
PF01521	A8A5M2|reviewed|Fe/S biogenesis protein NfuA|taxID:331112
PF01521	A8ALD2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:290338
PF01521	A8AQW7|reviewed|Fe/S biogenesis protein NfuA|taxID:290338
PF01521	A8FPL9|reviewed|Fe/S biogenesis protein NfuA|taxID:425104
PF01521	A8G9U9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:399741
PF01521	A8GHY1|reviewed|Iron-binding protein IscA|taxID:399741
PF01521	A8GKT7|reviewed|Fe/S biogenesis protein NfuA|taxID:399741
PF01521	A8H175|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:398579
PF01521	A8H9T3|reviewed|Fe/S biogenesis protein NfuA|taxID:398579
PF01521	A9AH79|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:395019
PF01521	A9C177|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:398578
PF01521	A9I246|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:340100
PF01521	A9KB96|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:434922
PF01521	A9KUY3|reviewed|Fe/S biogenesis protein NfuA|taxID:399599
PF01521	A9L5J9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:399599
PF01521	A9MHJ6|reviewed|Iron-binding protein IscA|taxID:41514
PF01521	A9MMB3|reviewed|Fe/S biogenesis protein NfuA|taxID:41514
PF01521	A9MPK5|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:41514
PF01521	A9MTT1|reviewed|Fe/S biogenesis protein NfuA|taxID:1016998
PF01521	A9N0Q2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:1016998
PF01521	A9N1X7|reviewed|Iron-binding protein IscA|taxID:1016998
PF01521	A9NAW9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:360115
PF01521	A9R1E3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:349746
PF01521	A9R4D2|reviewed|Fe/S biogenesis protein NfuA|taxID:349746
PF01521	A9R816|reviewed|Iron-binding protein IscA|taxID:349746
PF01521	B0BR51|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:434271
PF01521	B0BS54|reviewed|Fe/S biogenesis protein NfuA|taxID:434271
PF01521	B0KKI2|reviewed|Fe/S biogenesis protein NfuA|taxID:76869
PF01521	B0RN15|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:509169
PF01521	B0TIR0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:458817
PF01521	B0TNS0|reviewed|Fe/S biogenesis protein NfuA|taxID:458817
PF01521	B0TZ08|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:484022
PF01521	B0U4D9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:405440
PF01521	B0URV5|reviewed|Fe/S biogenesis protein NfuA|taxID:228400
PF01521	B0UU19|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:228400
PF01521	B0V9L0|reviewed|Fe/S biogenesis protein NfuA|taxID:509173
PF01521	B0VAE9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:509173
PF01521	B0VML0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:509170
PF01521	B0VSR5|reviewed|Fe/S biogenesis protein NfuA|taxID:509170
PF01521	B1IP51|reviewed|Fe/S biogenesis protein NfuA|taxID:481805
PF01521	B1IQI4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:481805
PF01521	B1IWD3|reviewed|Iron-binding protein IscA|taxID:481805
PF01521	B1J6F5|reviewed|Fe/S biogenesis protein NfuA|taxID:390235
PF01521	B1JHZ3|reviewed|Fe/S biogenesis protein NfuA|taxID:502800
PF01521	B1JK20|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:502800
PF01521	B1JRZ0|reviewed|Iron-binding protein IscA|taxID:502800
PF01521	B1JVU6|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:406425
PF01521	B1KM47|reviewed|Fe/S biogenesis protein NfuA|taxID:392500
PF01521	B1LGV9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:439855
PF01521	B1LHL4|reviewed|Fe/S biogenesis protein NfuA|taxID:439855
PF01521	B1LNI4|reviewed|Iron-binding protein IscA|taxID:439855
PF01521	B1X760|reviewed|Fe/S biogenesis protein NfuA|taxID:316385
PF01521	B1XB03|reviewed|Iron-binding protein IscA|taxID:316385
PF01521	B1XD26|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:316385
PF01521	B1YTD3|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:398577
PF01521	B2AH60|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:977880
PF01521	B2FJT4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:522373
PF01521	B2HVD2|reviewed|Fe/S biogenesis protein NfuA|taxID:405416
PF01521	B2I2I7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:405416
PF01521	B2I891|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:405441
PF01521	B2JGV0|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:391038
PF01521	B2K550|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:502801
PF01521	B2K5V9|reviewed|Fe/S biogenesis protein NfuA|taxID:502801
PF01521	B2K9R5|reviewed|Iron-binding protein IscA|taxID:502801
PF01521	B2SDK6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:441952
PF01521	B2SYK8|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:398527
PF01521	B2U301|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:344609
PF01521	B2U3M4|reviewed|Fe/S biogenesis protein NfuA|taxID:344609
PF01521	B2UFK5|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:402626
PF01521	B2VE26|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:465817
PF01521	B2VJW0|reviewed|Fe/S biogenesis protein NfuA|taxID:465817
PF01521	B3GZZ1|reviewed|Fe/S biogenesis protein NfuA|taxID:537457
PF01521	B3H296|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:537457
PF01521	B4EET4|reviewed|Putative iron-sulfur cluster insertion protein ErpA|taxID:216591
PF01521	B4EUE2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:529507
PF01521	B4EZM8|reviewed|Fe/S biogenesis protein NfuA|taxID:529507
PF01521	B4EZU6|reviewed|Iron-binding protein IscA|taxID:529507
PF01521	B4RWS2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:1774373
PF01521	B4S1U9|reviewed|Fe/S biogenesis protein NfuA|taxID:1774373
PF01521	B4SLD1|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:391008
PF01521	B4SUY6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:423368
PF01521	B4SVL5|reviewed|Fe/S biogenesis protein NfuA|taxID:423368
PF01521	B4T0S0|reviewed|Iron-binding protein IscA|taxID:423368
PF01521	B4TDB4|reviewed|Iron-binding protein IscA|taxID:454169
PF01521	B4TK32|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:454169
PF01521	B4TKT8|reviewed|Fe/S biogenesis protein NfuA|taxID:454169
PF01521	B4TRX3|reviewed|Iron-binding protein IscA|taxID:439843
PF01521	B4TXQ8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:439843
PF01521	B4TY71|reviewed|Fe/S biogenesis protein NfuA|taxID:439843
PF01521	B5BAW8|reviewed|Iron-binding protein IscA|taxID:554290
PF01521	B5BHG9|reviewed|Fe/S biogenesis protein NfuA|taxID:554290
PF01521	B5EQH0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:380394
PF01521	B5F1B8|reviewed|Iron-binding protein IscA|taxID:454166
PF01521	B5F8M8|reviewed|Fe/S biogenesis protein NfuA|taxID:454166
PF01521	B5F8R7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:454166
PF01521	B5FAL7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:388396
PF01521	B5FCD0|reviewed|Fe/S biogenesis protein NfuA|taxID:388396
PF01521	B5FJ03|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:439851
PF01521	B5FKD2|reviewed|Fe/S biogenesis protein NfuA|taxID:439851
PF01521	B5FR83|reviewed|Iron-binding protein IscA|taxID:439851
PF01521	B5R371|reviewed|Fe/S biogenesis protein NfuA|taxID:550537
PF01521	B5R3G8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:550537
PF01521	B5R5A0|reviewed|Iron-binding protein IscA|taxID:550537
PF01521	B5R7K3|reviewed|Fe/S biogenesis protein NfuA|taxID:550538
PF01521	B5RD10|reviewed|Iron-binding protein IscA|taxID:550538
PF01521	B5RHE2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:550538
PF01521	B5XNJ9|reviewed|Iron-binding protein IscA|taxID:507522
PF01521	B5XTS2|reviewed|Fe/S biogenesis protein NfuA|taxID:507522
PF01521	B5Y1L3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:507522
PF01521	B5YTW5|reviewed|Fe/S biogenesis protein NfuA|taxID:444450
PF01521	B5Z0D6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:444450
PF01521	B6EL03|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:316275
PF01521	B6ENV8|reviewed|Fe/S biogenesis protein NfuA|taxID:316275
PF01521	B6HZD2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:409438
PF01521	B6I2X8|reviewed|Fe/S biogenesis protein NfuA|taxID:409438
PF01521	B6I5A0|reviewed|Iron-binding protein IscA|taxID:409438
PF01521	B7GUY5|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:557600
PF01521	B7GXX8|reviewed|Fe/S biogenesis protein NfuA|taxID:557600
PF01521	B7I8Q3|reviewed|Fe/S biogenesis protein NfuA|taxID:480119
PF01521	B7IAZ8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:480119
PF01521	B7JAH6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:243159
PF01521	B7L4U4|reviewed|Fe/S biogenesis protein NfuA|taxID:585055
PF01521	B7LDC0|reviewed|Iron-binding protein IscA|taxID:585055
PF01521	B7LGL8|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585055
PF01521	B7LKB1|reviewed|Iron-binding protein IscA|taxID:585054
PF01521	B7LSB7|reviewed|Fe/S biogenesis protein NfuA|taxID:585054
PF01521	B7LWB7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585054
PF01521	B7M197|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585034
PF01521	B7M1X0|reviewed|Fe/S biogenesis protein NfuA|taxID:585034
PF01521	B7M7N1|reviewed|Iron-binding protein IscA|taxID:585034
PF01521	B7MBD9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585035
PF01521	B7MDP0|reviewed|Fe/S biogenesis protein NfuA|taxID:585035
PF01521	B7MIL8|reviewed|Iron-binding protein IscA|taxID:585035
PF01521	B7MP18|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585397
PF01521	B7MYG2|reviewed|Iron-binding protein IscA|taxID:585397
PF01521	B7N147|reviewed|Fe/S biogenesis protein NfuA|taxID:585397
PF01521	B7N6B5|reviewed|Iron-binding protein IscA|taxID:585056
PF01521	B7N825|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585056
PF01521	B7NE19|reviewed|Fe/S biogenesis protein NfuA|taxID:585056
PF01521	B7NIB9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:585057
PF01521	B7NMH9|reviewed|Fe/S biogenesis protein NfuA|taxID:585057
PF01521	B7NRH7|reviewed|Iron-binding protein IscA|taxID:585057
PF01521	B7UGX4|reviewed|Iron-binding protein IscA|taxID:574521
PF01521	B7UIK3|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:574521
PF01521	B7UKB9|reviewed|Fe/S biogenesis protein NfuA|taxID:574521
PF01521	B7V623|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:557722
PF01521	B7VB28|reviewed|Fe/S biogenesis protein NfuA|taxID:557722
PF01521	B7VJJ4|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:575788
PF01521	B8CQR0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:225849
PF01521	B8CUY8|reviewed|Fe/S biogenesis protein NfuA|taxID:225849
PF01521	B8D7B5|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:561501
PF01521	B8D868|reviewed|Fe/S biogenesis protein NfuA|taxID:561501
PF01521	B8D910|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:563178
PF01521	B8D9W6|reviewed|Fe/S biogenesis protein NfuA|taxID:563178
PF01521	B8EBT9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:407976
PF01521	B8ECN4|reviewed|Fe/S biogenesis protein NfuA|taxID:407976
PF01521	B8F870|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:557723
PF01521	C0PYK9|reviewed|Iron-binding protein IscA|taxID:476213
PF01521	C0Q0I7|reviewed|Fe/S biogenesis protein NfuA|taxID:476213
PF01521	C1DHX9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:322710
PF01521	C1DLW0|reviewed|Fe/S biogenesis protein NfuA|taxID:322710
PF01521	C3K2Z6|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:216595
PF01521	C3K9S0|reviewed|Fe/S biogenesis protein NfuA|taxID:216595
PF01521	C3LSE7|reviewed|Fe/S biogenesis protein NfuA|taxID:579112
PF01521	C3LSN2|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:579112
PF01521	C4K3H0|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:572265
PF01521	C4K405|reviewed|Fe/S biogenesis protein NfuA|taxID:572265
PF01521	C4LA10|reviewed|Fe/S biogenesis protein NfuA|taxID:595494
PF01521	C4ZRP9|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:595496
PF01521	C4ZVW3|reviewed|Fe/S biogenesis protein NfuA|taxID:595496
PF01521	C4ZXA3|reviewed|Iron-binding protein IscA|taxID:595496
PF01521	C5BAP7|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:634503
PF01521	C5BEU3|reviewed|Iron-binding protein IscA|taxID:634503
PF01521	C5BGT5|reviewed|Fe/S biogenesis protein NfuA|taxID:634503
PF01521	C5BJC0|reviewed|Fe/S biogenesis protein NfuA|taxID:377629
PF01521	C6DBI9|reviewed|Iron-binding protein IscA|taxID:561230
PF01521	C6DH68|reviewed|Fe/S biogenesis protein NfuA|taxID:561230
PF01521	O32113|reviewed|Uncharacterized protein SufA|taxID:224308
PF01521	O51930|reviewed|Iron-sulfur cluster insertion protein ErpA|taxID:198804
PF01521	O67709|reviewed|Protein aq_1857|taxID:224324
PF01521	O96161|reviewed|Iron-sulfur assembly protein IscA1|taxID:36329
